Time,Counter,Temp,Humidity,Wind,Fountain,Water temp,Iceindex,Dishcharge,site_name
2024-11-07 17:58,1,9.6,17.1,1.15,66.53,0.0,,,Ayee
2024-11-07 18:03,1,10.1,16.8,1.32,65.64,0.0,,,Ayee
2024-11-07 18:08,1,9.9,17.2,0.88,67.72,0.0,,,Ayee
2024-11-07 18:13,1,9.8,16.9,1.38,64.96,0.0,,,Ayee
2024-11-07 18:18,1,9.9,16.7,1.22,67.98,0.0,,,Ayee
2024-11-07 18:23,1,10.0,17.0,0.53,66.77,0.0,,,Ayee
2024-11-07 18:28,1,9.8,16.8,3.0,67.15,0.0,,,Ayee
2024-11-07 18:33,1,9.4,16.8,2.37,67.3,0.0,,,Ayee
2024-11-07 18:38,1,9.7,16.1,1.62,66.0,0.0,,,Ayee
2024-11-07 18:43,1,9.7,17.3,0.0,67.98,0.0,,,Ayee
2024-11-07 18:48,1,9.6,16.4,2.02,67.49,0.0,,,Ayee
2024-11-07 18:53,1,9.6,15.8,2.93,67.51,0.0,,,Ayee
2024-11-07 18:58,1,9.6,16.0,0.6,67.79,0.0,,,Ayee
2024-11-07 19:03,1,9.2,18.6,2.02,66.87,0.0,,,Ayee
2024-11-07 19:08,1,9.3,16.3,1.88,66.3,0.0,,,Ayee
2024-11-07 19:13,1,9.6,15.8,2.21,61.93,0.0,,,Ayee
2024-11-07 19:18,1,9.8,15.2,0.27,64.73,0.0,,,Ayee
2024-11-07 19:23,1,9.7,15.2,1.75,63.62,0.0,,,Ayee
2024-11-07 19:28,1,9.5,15.5,1.86,65.05,0.0,,,Ayee
2024-11-07 19:33,1,9.4,15.4,1.78,67.72,0.0,,,Ayee
2024-11-07 19:38,1,9.5,15.2,3.17,64.41,0.0,,,Ayee
2024-11-07 19:43,1,9.6,14.4,1.52,62.29,0.0,,,Ayee
2024-11-07 19:48,1,9.7,15.0,1.56,65.03,0.0,,,Ayee
2024-11-07 19:53,1,9.6,14.5,1.58,70.32,0.0,,,Ayee
2024-11-07 19:58,1,9.7,15.4,0.14,62.5,0.0,,,Ayee
2024-11-07 20:03,1,9.6,16.1,2.07,67.02,0.0,,,Ayee
2024-11-07 20:08,1,9.2,15.5,3.16,62.37,0.0,,,Ayee
2024-11-07 20:13,1,9.0,14.7,1.56,65.85,0.0,,,Ayee
2024-11-07 20:18,1,9.4,13.9,1.39,68.51,0.0,,,Ayee
2024-11-07 20:23,1,9.5,15.0,0.12,65.51,0.0,,,Ayee
2024-11-07 20:28,1,9.4,15.2,0.29,64.41,0.0,,,Ayee
2024-11-07 20:33,1,9.1,15.8,3.56,66.05,0.0,,,Ayee
2024-11-07 20:38,1,8.7,15.2,1.84,62.48,0.0,,,Ayee
2024-11-07 20:43,1,8.8,14.5,2.17,66.19,0.0,,,Ayee
2024-11-07 20:48,1,9.0,14.5,1.11,67.43,0.0,,,Ayee
2024-11-07 20:53,1,9.0,14.8,2.54,65.94,0.0,,,Ayee
2024-11-07 20:58,1,8.7,15.2,3.59,66.28,0.0,,,Ayee
2024-11-07 21:03,1,8.8,14.6,0.41,64.09,0.0,,,Ayee
2024-11-07 21:08,1,9.1,14.7,2.52,64.64,0.0,,,Ayee
2024-11-07 21:13,1,8.8,15.1,3.72,69.53,0.0,,,Ayee
2024-11-07 21:18,1,8.6,15.5,0.43,63.52,0.0,,,Ayee
2024-11-07 21:23,1,8.4,16.0,0.49,65.81,0.0,,,Ayee
2024-11-07 21:28,1,8.4,16.2,1.51,65.03,0.0,,,Ayee
2024-11-07 21:33,1,8.6,15.7,2.37,64.13,0.0,,,Ayee
2024-11-07 21:38,1,8.5,16.8,1.0,67.0,0.0,,,Ayee
2024-11-07 21:43,1,8.7,16.9,0.23,64.98,0.0,,,Ayee
2024-11-07 21:48,1,8.6,17.6,2.15,65.88,0.0,,,Ayee
2024-11-07 21:53,1,8.6,17.5,1.58,66.87,0.0,,,Ayee
2024-11-07 21:58,1,8.2,18.6,3.22,64.79,0.0,,,Ayee
2024-11-07 22:03,1,8.3,18.5,1.94,68.96,0.0,,,Ayee
2024-11-07 22:08,1,8.4,18.3,1.37,63.99,0.0,,,Ayee
2024-11-07 22:13,1,8.5,18.3,0.79,64.54,0.0,,,Ayee
2024-11-07 22:18,1,8.5,18.6,3.06,64.39,0.0,,,Ayee
2024-11-07 22:23,1,8.2,18.5,1.49,60.86,0.0,,,Ayee
2024-11-07 22:28,1,8.1,18.3,1.19,67.09,0.0,,,Ayee
2024-11-07 22:33,1,8.2,18.9,3.0,63.39,0.0,,,Ayee
2024-11-07 22:38,1,8.1,18.8,2.3,63.58,0.0,,,Ayee
2024-11-07 22:43,1,7.6,19.1,1.24,64.26,0.0,,,Ayee
2024-11-07 22:48,1,8.0,18.8,0.7,63.79,0.0,,,Ayee
2024-11-07 22:53,1,8.4,18.6,1.24,65.96,0.0,,,Ayee
2024-11-07 22:58,1,8.3,18.3,3.01,63.35,0.0,,,Ayee
2024-11-07 23:03,1,7.9,18.2,3.05,66.79,0.0,,,Ayee
2024-11-07 23:08,1,7.8,18.3,2.74,63.77,0.0,,,Ayee
2024-11-07 23:13,1,8.1,17.5,1.92,67.89,0.0,,,Ayee
2024-11-07 23:18,1,8.1,18.1,0.0,63.84,0.0,,,Ayee
2024-11-07 23:23,1,7.8,17.6,2.78,64.3,0.0,,,Ayee
2024-11-07 23:28,1,7.8,17.9,2.65,64.77,0.0,,,Ayee
2024-11-07 23:33,1,7.5,17.7,1.18,64.2,0.0,,,Ayee
2024-11-07 23:38,1,7.7,18.2,1.73,62.63,0.0,,,Ayee
2024-11-07 23:43,1,7.8,18.2,1.43,65.79,0.0,,,Ayee
2024-11-07 23:48,1,7.6,18.3,0.77,65.07,0.0,,,Ayee
2024-11-07 23:53,1,7.8,18.1,1.76,66.9,0.0,,,Ayee
2024-11-07 23:58,1,7.9,17.7,2.34,63.58,0.0,,,Ayee
2024-11-08 00:03,1,8.2,17.6,0.0,63.2,0.0,,,Ayee
2024-11-08 00:08,1,7.9,18.2,1.49,63.79,0.0,,,Ayee
2024-11-08 00:13,1,7.4,18.5,0.0,63.5,0.0,,,Ayee
2024-11-08 00:18,1,7.5,18.4,1.82,62.29,0.0,,,Ayee
2024-11-08 00:23,1,7.4,18.5,2.58,64.81,0.0,,,Ayee
2024-11-08 00:28,1,7.4,18.5,0.12,67.15,0.0,,,Ayee
2024-11-08 00:33,1,7.4,18.5,0.75,67.3,0.0,,,Ayee
2024-11-08 00:38,1,7.5,18.7,1.18,70.06,0.0,,,Ayee
2024-11-08 00:43,1,7.4,18.8,0.42,65.28,0.0,,,Ayee
2024-11-08 00:48,1,7.2,18.9,1.95,62.97,0.0,,,Ayee
2024-11-08 00:53,1,6.8,19.2,0.0,64.96,0.0,,,Ayee
2024-11-08 00:58,1,6.9,19.2,1.3,64.33,0.0,,,Ayee
2024-11-08 01:03,1,6.8,19.2,2.62,59.78,0.0,,,Ayee
2024-11-08 01:08,1,6.8,19.3,0.31,65.2,0.0,,,Ayee
2024-11-08 01:13,1,6.4,20.0,2.88,64.54,0.0,,,Ayee
2024-11-08 01:18,1,6.4,20.0,3.34,64.47,0.0,,,Ayee
2024-11-08 01:23,1,6.3,20.4,0.25,65.32,0.0,,,Ayee
2024-11-08 01:28,1,6.8,19.9,0.64,64.62,0.0,,,Ayee
2024-11-08 01:33,1,6.7,19.6,0.1,61.8,0.0,,,Ayee
2024-11-08 01:39,1,6.9,19.9,2.08,66.64,0.0,,,Ayee
2024-11-08 01:44,1,6.9,19.1,0.32,63.77,0.0,,,Ayee
2024-11-08 01:49,1,7.1,19.0,0.32,63.37,0.0,,,Ayee
2024-11-08 01:54,1,6.9,19.3,1.0,69.21,0.0,,,Ayee
2024-11-08 01:59,1,6.9,19.3,0.71,66.41,0.0,,,Ayee
2024-11-08 02:04,1,6.8,19.5,1.36,64.52,0.0,,,Ayee
2024-11-08 02:09,1,6.5,19.9,2.03,62.22,0.0,,,Ayee
2024-11-08 02:14,1,6.4,20.0,0.9,65.2,0.0,,,Ayee
2024-11-08 02:19,1,6.3,19.9,3.0,64.6,0.0,,,Ayee
2024-11-08 02:24,1,6.3,20.5,2.34,66.05,0.0,,,Ayee
2024-11-08 02:29,1,6.5,19.9,1.19,66.92,0.0,,,Ayee
2024-11-08 02:34,1,6.6,20.1,0.51,63.14,0.0,,,Ayee
2024-11-08 02:39,1,6.5,20.4,2.75,64.07,0.0,,,Ayee
2024-11-08 02:44,1,6.1,20.8,2.38,65.68,0.0,,,Ayee
2024-11-08 02:49,1,6.2,20.9,2.77,63.75,0.0,,,Ayee
2024-11-08 02:54,1,6.5,20.5,1.58,63.54,0.0,,,Ayee
2024-11-08 02:59,1,6.8,20.2,0.83,62.16,0.0,,,Ayee
2024-11-08 03:04,1,6.8,20.1,2.25,62.52,0.0,,,Ayee
2024-11-08 03:09,1,6.4,21.0,2.78,63.6,0.0,,,Ayee
2024-11-08 03:14,1,6.2,20.7,2.23,64.09,0.0,,,Ayee
2024-11-08 03:19,1,5.9,21.0,1.64,61.33,0.0,,,Ayee
2024-11-08 03:24,1,6.0,21.0,0.14,60.95,0.0,,,Ayee
2024-11-08 03:29,1,6.3,20.5,1.71,63.11,0.0,,,Ayee
2024-11-08 03:34,1,6.5,20.4,3.17,62.48,0.0,,,Ayee
2024-11-08 03:39,1,6.4,20.7,1.64,62.29,0.0,,,Ayee
2024-11-08 03:44,1,6.5,20.5,1.56,64.69,0.0,,,Ayee
2024-11-08 03:49,1,6.7,20.2,1.62,63.09,0.0,,,Ayee
2024-11-08 03:54,1,6.4,20.0,1.41,61.59,0.0,,,Ayee
2024-11-08 03:59,1,6.4,20.2,2.62,61.56,0.0,,,Ayee
2024-11-08 04:04,1,6.2,20.3,1.26,60.76,0.0,,,Ayee
2024-11-08 04:09,1,6.5,20.4,0.58,68.11,0.0,,,Ayee
2024-11-08 04:14,1,6.7,19.7,2.54,63.43,0.0,,,Ayee
2024-11-08 04:19,1,6.4,20.4,0.07,64.64,0.0,,,Ayee
2024-11-08 04:24,1,6.3,20.8,0.0,62.5,0.0,,,Ayee
2024-11-08 04:29,1,6.2,20.8,2.69,63.99,0.0,,,Ayee
2024-11-08 04:34,1,6.2,20.7,2.41,61.12,0.0,,,Ayee
2024-11-08 04:39,1,6.4,20.5,1.01,65.77,0.0,,,Ayee
2024-11-08 04:44,1,6.4,20.6,1.03,60.63,0.0,,,Ayee
2024-11-08 04:49,1,6.5,20.4,1.62,64.54,0.0,,,Ayee
2024-11-08 04:54,1,6.3,20.7,1.75,62.78,0.0,,,Ayee
2024-11-08 04:59,1,6.4,20.4,1.16,63.41,0.0,,,Ayee
2024-11-08 05:04,1,6.0,20.5,2.5,61.56,0.0,,,Ayee
2024-11-08 05:09,1,6.0,20.4,1.77,67.66,0.0,,,Ayee
2024-11-08 05:14,1,5.7,20.8,2.15,65.47,0.0,,,Ayee
2024-11-08 05:19,1,5.8,20.8,1.88,80.02,0.0,,,Ayee
2024-11-08 05:24,1,5.8,20.5,2.23,84.35,0.0,,,Ayee
2024-11-08 05:29,1,5.7,20.7,1.9,78.15,0.0,,,Ayee
2024-11-08 05:34,1,5.7,20.9,2.62,79.7,0.0,,,Ayee
2024-11-08 05:39,1,5.6,21.0,2.69,85.59,0.0,,,Ayee
2024-11-08 05:44,1,5.8,20.6,2.02,81.32,0.0,,,Ayee
2024-11-08 05:49,1,6.0,20.4,1.77,83.19,0.0,,,Ayee
2024-11-08 05:54,1,5.9,20.4,0.07,87.07,0.0,,,Ayee
2024-11-08 05:59,1,5.8,20.6,1.47,83.36,0.0,,,Ayee
2024-11-08 06:04,1,5.5,20.9,1.69,82.34,0.0,,,Ayee
2024-11-08 06:09,1,5.5,20.7,1.05,83.19,0.0,,,Ayee
2024-11-08 06:14,1,5.6,20.9,0.42,84.95,0.0,,,Ayee
2024-11-08 06:19,1,5.5,20.6,2.75,85.03,0.0,,,Ayee
2024-11-08 06:24,1,5.2,21.3,2.51,83.95,0.0,,,Ayee
2024-11-08 06:29,1,5.3,21.1,1.77,82.85,0.0,,,Ayee
2024-11-08 06:34,1,5.5,20.7,0.73,77.68,0.0,,,Ayee
2024-11-08 06:39,1,5.7,20.7,1.1,86.69,0.0,,,Ayee
2024-11-08 06:44,1,5.6,21.2,2.58,83.59,0.0,,,Ayee
2024-11-08 06:49,1,5.3,21.1,1.62,86.63,0.0,,,Ayee
2024-11-08 06:54,1,5.6,20.7,0.92,83.87,0.0,,,Ayee
2024-11-08 06:59,1,5.8,19.9,1.38,86.29,0.0,,,Ayee
2024-11-08 07:04,1,5.5,20.7,0.31,85.39,0.0,,,Ayee
2024-11-08 07:09,1,5.8,20.4,0.71,80.36,0.0,,,Ayee
2024-11-08 07:14,1,5.7,20.8,1.82,80.15,0.0,,,Ayee
2024-11-08 07:19,1,5.3,21.2,1.3,78.85,0.0,,,Ayee
2024-11-08 07:24,1,5.6,20.8,0.83,75.69,0.0,,,Ayee
2024-11-08 07:29,1,5.7,20.9,1.1,80.38,0.0,,,Ayee
2024-11-08 07:34,1,5.7,20.7,0.81,76.43,0.0,,,Ayee
2024-11-08 07:39,1,5.7,20.6,1.25,81.04,0.0,,,Ayee
2024-11-08 07:44,1,5.6,20.6,0.42,85.16,0.0,,,Ayee
2024-11-08 07:49,1,5.8,20.9,0.01,82.74,0.0,,,Ayee
2024-11-08 07:54,1,6.4,19.9,0.34,81.51,0.0,,,Ayee
2024-11-08 07:59,1,7.5,19.3,0.0,76.2,0.0,,,Ayee
2024-11-08 08:04,1,8.3,18.4,0.0,77.66,0.0,,,Ayee
2024-11-08 08:09,1,8.7,18.3,0.0,83.02,0.0,,,Ayee
2024-11-08 08:14,1,9.5,17.4,0.0,81.64,0.0,,,Ayee
2024-11-08 08:19,1,9.6,17.8,0.0,84.86,0.0,,,Ayee
2024-11-08 08:24,1,9.3,18.0,0.0,85.08,0.0,,,Ayee
2024-11-08 08:29,1,9.3,18.3,0.0,79.94,0.0,,,Ayee
2024-11-08 08:34,1,9.6,17.8,0.14,79.02,0.0,,,Ayee
2024-11-08 08:39,1,9.7,18.6,0.0,81.57,0.0,,,Ayee
2024-11-08 08:44,1,9.8,18.3,0.23,84.48,0.0,,,Ayee
2024-11-08 08:49,1,9.4,19.0,0.25,82.76,0.0,,,Ayee
2024-11-08 08:54,1,9.2,20.2,0.0,79.45,0.0,,,Ayee
2024-11-08 08:59,1,9.6,18.2,0.21,82.0,0.0,,,Ayee
2024-11-08 09:04,1,9.5,18.8,0.03,82.59,0.0,,,Ayee
2024-11-08 09:09,1,9.4,20.1,0.49,81.04,0.0,,,Ayee
2024-11-08 09:14,1,9.8,20.6,0.0,86.84,0.0,,,Ayee
2024-11-08 09:19,1,9.8,21.1,0.0,86.58,0.0,,,Ayee
2024-11-08 09:24,1,10.2,19.1,0.12,82.46,0.0,,,Ayee
2024-11-08 09:29,1,10.2,19.4,0.0,81.0,0.0,,,Ayee
2024-11-08 09:34,1,9.4,20.6,0.16,82.82,0.0,,,Ayee
2024-11-08 09:39,1,9.6,22.3,1.13,78.39,0.0,,,Ayee
2024-11-08 09:44,1,9.1,24.4,0.0,80.68,0.0,,,Ayee
2024-11-08 09:49,1,9.7,23.0,0.4,81.42,0.0,,,Ayee
2024-11-08 09:54,1,9.6,22.2,0.14,79.11,0.0,,,Ayee
2024-11-08 09:59,1,9.7,21.7,0.97,80.06,0.0,,,Ayee
2024-11-08 10:04,1,9.6,20.2,1.8,79.55,0.0,,,Ayee
2024-11-08 10:09,1,10.0,17.3,0.0,81.04,0.0,,,Ayee
2024-11-08 10:14,1,10.3,17.3,0.14,75.37,0.0,,,Ayee
2024-11-08 10:19,1,10.8,18.2,0.34,79.19,0.0,,,Ayee
2024-11-08 10:24,1,10.5,18.1,0.07,80.32,0.0,,,Ayee
2024-11-08 10:29,1,10.3,18.2,1.1,78.07,0.0,,,Ayee
2024-11-08 10:34,1,10.1,18.4,1.2,87.31,0.0,,,Ayee
2024-11-08 10:39,1,10.3,17.5,0.68,83.82,0.0,,,Ayee
2024-11-08 10:44,1,10.8,16.7,2.3,79.75,0.0,,,Ayee
2024-11-08 10:49,1,10.4,16.8,0.53,77.81,0.0,,,Ayee
2024-11-08 10:54,1,10.3,16.8,1.42,79.68,0.0,,,Ayee
2024-11-08 10:59,1,10.6,16.9,0.64,80.28,0.0,,,Ayee
2024-11-08 11:04,1,10.7,16.9,0.16,78.36,0.0,,,Ayee
2024-11-08 11:09,1,10.5,17.1,2.61,88.71,0.0,,,Ayee
2024-11-08 11:14,1,11.0,16.7,1.39,82.82,0.0,,,Ayee
2024-11-08 11:19,1,10.8,16.0,1.71,81.4,0.0,,,Ayee
2024-11-08 11:24,1,10.8,16.5,1.73,80.74,0.0,,,Ayee
2024-11-08 11:29,1,11.0,16.6,2.5,83.95,0.0,,,Ayee
2024-11-08 11:34,1,10.9,16.5,2.64,85.52,0.0,,,Ayee
2024-11-08 11:39,1,10.8,16.5,0.26,83.7,0.0,,,Ayee
2024-11-08 11:44,1,11.7,15.8,1.25,86.58,0.0,,,Ayee
2024-11-08 11:49,1,11.4,16.1,1.21,87.24,0.0,,,Ayee
2024-11-08 11:54,1,11.4,16.0,0.67,83.02,0.0,,,Ayee
2024-11-08 11:59,1,11.3,16.2,0.65,85.5,0.0,,,Ayee
2024-11-08 12:04,1,11.2,16.1,1.48,85.76,0.0,,,Ayee
2024-11-08 12:09,1,11.3,15.9,1.4,81.1,0.0,,,Ayee
2024-11-08 12:14,1,11.4,15.5,0.83,85.52,0.0,,,Ayee
2024-11-08 12:19,1,11.9,14.4,1.57,82.68,0.0,,,Ayee
2024-11-08 12:24,1,11.5,15.4,2.07,88.35,0.0,,,Ayee
2024-11-08 12:29,1,11.4,15.5,0.46,82.25,0.0,,,Ayee
2024-11-08 12:34,1,12.0,15.1,0.02,84.78,0.0,,,Ayee
2024-11-08 12:39,1,12.7,14.3,0.08,84.72,0.0,,,Ayee
2024-11-08 12:44,1,13.3,13.8,0.37,81.55,0.0,,,Ayee
2024-11-08 12:49,1,12.7,14.4,0.41,84.21,0.0,,,Ayee
2024-11-08 12:54,1,12.5,14.2,0.44,84.74,0.0,,,Ayee
2024-11-08 12:59,1,12.8,14.1,0.0,82.44,0.0,,,Ayee
2024-11-08 13:04,1,12.5,13.6,1.01,82.93,0.0,,,Ayee
2024-11-08 13:09,1,12.0,14.1,1.46,82.53,0.0,,,Ayee
2024-11-08 13:14,1,12.0,14.2,3.16,81.0,0.0,,,Ayee
2024-11-08 13:19,1,11.9,13.6,0.09,83.25,0.0,,,Ayee
2024-11-08 13:24,1,12.5,13.5,0.0,85.88,0.0,,,Ayee
2024-11-08 13:29,1,13.3,13.2,0.0,89.09,0.0,,,Ayee
2024-11-08 13:34,1,12.8,13.2,0.5,84.42,0.0,,,Ayee
2024-11-08 13:39,1,12.4,13.1,2.3,83.02,0.0,,,Ayee
2024-11-08 13:44,1,12.4,13.2,1.07,84.33,0.0,,,Ayee
2024-11-08 13:49,1,12.5,12.9,0.76,85.2,0.0,,,Ayee
2024-11-08 13:54,1,12.3,12.9,0.5,83.21,0.0,,,Ayee
2024-11-08 13:59,1,12.6,12.9,0.22,84.25,0.0,,,Ayee
2024-11-08 14:01,0,0.0,0.0,0.83,87.75,0.0,,,Ayee
2024-11-08 14:12,1,12.3,13.7,0.0,85.59,0.0,,,Ayee
2024-11-08 14:21,0,12.5,12.7,0.56,84.4,0.0,,,Ayee
2024-11-08 14:24,0,12.5,12.9,1.5,85.63,0.0,,,Ayee
2024-11-13 14:43,1,6.8,27.8,2.84,121.4,0,0.0,0.0,Ayee
2024-11-13 14:48,1,6.6,27.0,2.04,110.03,0,-0.25,0.0,Ayee
2024-11-13 14:53,2,6.5,28.1,1.89,113.9,0,-0.25,0.0,Ayee
2024-11-13 14:58,2,6.4,29.8,2.87,105.87,0,-0.25,0.0,Ayee
2024-11-13 15:03,3,6.5,29.3,3.39,100.54,0,-0.23,0.0,Ayee
2024-11-13 15:08,4,6.4,29.4,4.06,98.71,0,-0.23,0.0,Ayee
2024-11-13 15:13,4,6.3,28.8,3.29,94.55,0,-0.23,0.0,Ayee
2024-11-13 15:18,5,6.3,29.0,2.5,88.47,0,-0.23,0.0,Ayee
2024-11-13 15:23,5,6.3,28.9,2.87,90.87,0,0.03,0.0,Ayee
2024-11-13 15:28,6,6.3,30.2,3.33,97.2,0,0.03,0.0,Ayee
2024-11-13 15:33,7,6.3,28.8,3.26,78.53,0,0.03,0.0,Ayee
2024-11-13 15:38,7,6.3,30.0,4.46,85.12,0,0.04,0.0,Ayee
2024-11-13 15:43,8,6.4,28.5,2.5,97.46,0,0.04,0.0,Ayee
2024-11-13 15:48,8,6.3,30.0,2.35,95.72,0,0.04,0.0,Ayee
2024-11-13 15:53,9,6.1,30.9,4.58,95.33,0,0.16,0.0,Ayee
2024-11-13 15:58,10,6.1,30.3,3.09,98.18,0,0.16,0.0,Ayee
2024-11-13 16:03,11,6.1,31.2,1.71,100.41,0,0.16,0.0,Ayee
2024-11-13 16:08,11,5.7,33.4,4.92,97.95,0,0.06,0.0,Ayee
2024-11-13 16:13,12,5.8,33.4,3.91,98.37,0,0.06,0.0,Ayee
2024-11-13 16:18,12,5.7,33.4,3.06,100.69,0,0.06,0.0,Ayee
2024-11-13 16:23,13,5.7,33.7,4.65,98.78,0,0.14,0.0,Ayee
2024-11-13 16:28,14,5.6,35.7,0.79,100.77,0,0.14,0.0,Ayee
2024-11-13 16:33,14,5.7,33.5,3.34,100.77,0,0.14,0.0,Ayee
2024-11-13 16:38,15,5.7,35.0,2.54,100.94,0,0.14,0.0,Ayee
2024-11-13 16:43,15,5.7,34.0,3.21,101.64,0,0.23,0.0,Ayee
2024-11-13 16:48,16,5.6,34.4,5.85,101.07,0,0.23,0.0,Ayee
2024-11-13 16:53,17,5.5,34.3,2.88,100.3,0,0.23,0.0,Ayee
2024-11-13 16:58,17,5.5,35.2,3.34,101.07,0,0.07,0.0,Ayee
2024-11-13 17:03,18,5.4,37.0,2.54,101.88,0,0.07,0.0,Ayee
2024-11-13 17:08,19,5.2,36.3,2.08,101.98,0,0.07,0.0,Ayee
2024-11-13 17:13,19,5.3,35.8,2.07,104.32,0,0.03,0.0,Ayee
2024-11-13 17:18,20,5.4,35.0,2.08,102.15,0,0.03,0.0,Ayee
2024-11-13 17:23,20,5.2,36.6,2.5,101.03,0,0.03,0.0,Ayee
2024-11-13 17:28,21,5.1,36.8,2.97,102.22,0,0.0,0.0,Ayee
2024-11-13 17:33,22,5.0,37.4,2.88,102.22,0,0.0,0.0,Ayee
2024-11-13 17:38,22,4.9,37.2,6.44,101.71,0,0.37,0.0,Ayee
2024-11-13 17:43,23,5.1,36.8,1.84,103.3,0,0.37,0.0,Ayee
2024-11-13 17:48,23,5.4,35.3,1.78,103.15,0,0.06,0.0,Ayee
2024-11-13 17:53,24,5.6,33.1,2.04,103.17,0,0.06,0.0,Ayee
2024-11-13 17:58,25,5.6,33.8,1.43,104.04,0,0.06,0.0,Ayee
2024-11-13 18:03,25,5.3,36.8,1.64,102.47,0,-0.37,0.0,Ayee
2024-11-13 18:08,25,5.2,36.9,2.08,103.87,0,0.06,0.0,Ayee
2024-11-13 18:13,26,4.7,38.6,3.43,103.94,0,0.06,0.0,Ayee
2024-11-13 18:18,26,4.5,40.2,2.38,102.47,0,-0.2,0.0,Ayee
2024-11-13 18:23,26,4.8,39.7,2.32,104.6,0,-0.23,0.0,Ayee
2024-11-13 18:28,26,4.8,38.9,4.19,105.87,0,0.09,0.0,Ayee
2024-11-13 18:33,26,4.7,39.1,4.08,104.04,0,0.08,0.0,Ayee
2024-11-13 18:38,26,4.8,38.8,2.02,103.43,0,-0.28,0.0,Ayee
2024-11-13 18:43,26,4.9,38.2,4.93,103.38,0,0.2,0.0,Ayee
2024-11-13 18:48,26,5.0,37.1,1.26,103.11,0,-0.2,0.0,Ayee
2024-11-13 18:53,27,5.1,37.3,1.34,104.7,0,0.05,0.0,Ayee
2024-11-13 18:58,28,4.8,39.4,3.54,103.13,0,0.05,0.0,Ayee
2024-11-13 19:03,28,4.9,39.5,1.97,104.68,0,-0.3,0.0,Ayee
2024-11-13 19:08,28,4.9,39.2,1.12,104.85,0,-0.44,0.0,Ayee
2024-11-13 19:13,28,4.8,39.2,2.0,104.98,0,-0.19,0.0,Ayee
2024-11-13 19:18,29,4.9,39.2,2.51,103.68,0,-0.22,0.0,Ayee
2024-11-13 19:23,30,4.9,38.8,3.1,103.81,0,-0.22,0.0,Ayee
2024-11-13 19:28,30,4.9,39.3,2.65,104.3,0,-0.32,0.0,Ayee
2024-11-13 19:33,31,4.6,40.4,1.49,105.66,0,-0.32,0.0,Ayee
2024-11-13 19:38,31,4.7,39.7,1.3,102.81,0,-0.37,0.0,Ayee
2024-11-13 19:43,32,4.6,42.2,1.34,105.19,0,-0.4,0.0,Ayee
2024-11-13 19:48,32,4.4,42.2,2.78,104.68,0,-0.14,0.0,Ayee
2024-11-13 19:53,32,4.6,41.9,3.54,103.94,0,-0.03,0.0,Ayee
2024-11-13 19:58,32,4.3,42.6,3.17,104.77,0,-0.07,0.0,Ayee
2024-11-13 20:03,32,4.5,41.6,1.71,105.4,0,-0.32,0.0,Ayee
2024-11-13 20:08,32,4.6,41.7,1.41,102.66,0,-0.38,0.0,Ayee
2024-11-13 20:13,32,4.5,41.2,2.75,104.43,0,-0.15,0.0,Ayee
2024-11-13 20:18,32,4.6,40.4,0.32,104.72,0,-0.55,0.0,Ayee
2024-11-13 20:23,32,4.8,40.7,0.0,104.13,0,-0.63,0.0,Ayee
2024-11-13 20:28,32,4.4,42.0,1.78,105.25,0,-0.3,0.0,Ayee
2024-11-13 20:33,32,4.5,41.3,2.01,105.68,0,-0.27,0.0,Ayee
2024-11-13 20:38,32,4.6,39.8,0.66,104.19,0,-0.49,0.0,Ayee
2024-11-13 20:43,32,4.9,39.4,0.53,104.55,0,-0.54,0.0,Ayee
2024-11-13 20:48,32,4.9,39.4,0.16,105.61,0,-0.53,0.0,Ayee
2024-11-13 20:53,33,4.7,40.4,0.09,106.44,0,-0.62,0.0,Ayee
2024-11-13 20:58,34,4.4,43.1,0.0,106.21,0,-0.62,0.0,Ayee
2024-11-13 21:03,34,4.4,41.3,0.25,104.85,0,-0.55,0.0,Ayee
2024-11-13 21:08,34,4.7,40.0,0.29,107.36,0,-0.56,0.0,Ayee
2024-11-13 21:13,34,4.7,39.4,0.12,105.3,0,-0.58,0.0,Ayee
2024-11-13 21:18,34,4.6,38.7,0.0,105.91,0,-0.59,0.0,Ayee
2024-11-13 21:23,34,4.2,45.9,0.0,106.46,0,-0.62,0.0,Ayee
2024-11-13 21:28,34,3.8,46.2,0.29,105.42,0,-0.53,0.0,Ayee
2024-11-13 21:33,34,3.7,44.2,1.17,105.59,0,-0.35,0.0,Ayee
2024-11-13 21:38,34,4.2,41.4,0.0,105.78,0,-0.57,0.0,Ayee
2024-11-13 21:43,34,3.9,47.1,0.0,105.64,0,-0.6,0.0,Ayee
2024-11-13 21:48,34,3.9,44.0,0.84,105.87,0,-0.43,0.0,Ayee
2024-11-13 21:53,34,4.0,41.6,1.61,105.64,0,-0.29,0.0,Ayee
2024-11-13 21:58,34,4.3,38.8,0.69,106.42,0,-0.44,0.0,Ayee
2024-11-13 22:03,34,4.5,37.6,0.0,106.15,0,-0.57,0.0,Ayee
2024-11-13 22:08,34,4.3,46.8,1.06,106.93,0,-0.46,0.0,Ayee
2024-11-13 22:13,34,3.3,49.2,0.64,105.55,0,-0.45,0.0,Ayee
2024-11-13 22:18,34,3.4,45.8,0.31,107.95,0,-0.48,0.0,Ayee
2024-11-13 22:23,34,3.7,43.0,0.75,106.0,0,-0.41,0.0,Ayee
